"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
19706,27,3629.75,90646,815,17,5,0.0
19707,41,11497.29,91565,738,9,3,1.0
19708,31,9666.71,90744,507,34,2,1.0
19709,36,8060.43,90740,629,28,3,1.0
19710,29,11671.43,91838,493,33,5,0.0
19711,26,8835.3,90640,817,14,3,0.0
19712,44,4092.06,90684,415,37,3,1.0
19713,41,9688.98,90786,741,45,4,1.0
19714,37,4467.92,90499,714,1,2,1.0
19715,41,5043.88,93139,406,30,5,1.0
19716,30,12510.15,94165,632,5,1,1.0
19717,27,10504.22,96080,631,42,1,0.0
19718,35,10151.71,91148,344,7,4,1.0
19719,25,14147.25,91560,358,20,5,0.0
19720,27,10049.0,90799,774,31,3,0.0
19721,36,11371.39,92152,472,8,3,1.0
19722,35,5892.41,93240,302,41,1,1.0
19723,33,1843.65,96092,313,34,2,1.0
19724,30,10090.47,92486,325,32,3,1.0
19725,35,3169.93,92416,638,42,5,1.0
19726,28,14123.09,90856,711,3,4,0.0
19727,26,10851.51,92200,646,35,1,0.0
19728,25,4039.5,92753,515,17,1,0.0
19729,21,8797.62,90107,837,32,5,0.0
19730,36,7285.54,94559,695,19,5,1.0
19731,30,10897.56,92343,450,2,4,1.0
19732,32,5493.34,90066,428,10,5,1.0
19733,43,6211.35,90526,486,27,5,1.0
19734,33,6110.08,90973,365,19,4,1.0
19735,34,7593.49,90335,583,41,5,1.0
19736,20,1129.69,90699,420,19,2,0.0
19737,38,7108.7,93680,848,18,1,1.0
19738,34,9513.26,93304,759,27,4,1.0
19739,25,15562.14,90230,312,26,4,0.0
19740,38,9028.85,94042,672,37,4,1.0
19741,28,10983.56,90836,683,6,5,0.0
19742,33,15069.39,93948,339,15,2,1.0
19743,19,15938.22,92716,350,22,3,0.0
19744,37,7138.12,95120,844,40,4,1.0
19745,37,14339.06,93894,463,15,2,1.0
19746,39,14125.94,93890,695,30,3,1.0
19747,45,12366.07,94813,349,4,5,1.0
19748,24,10998.73,94355,473,2,1,0.0
19749,27,14277.7,91069,837,28,1,0.0
19750,28,2942.41,93178,603,3,4,0.0
19751,27,18875.35,95995,523,28,2,0.0
19752,26,13790.92,93399,324,43,3,0.0
19753,26,6793.52,92869,715,6,4,0.0
19754,20,12958.29,95619,507,40,1,0.0
19755,22,5929.89,91753,579,39,2,0.0
19756,33,4763.4,90913,719,16,2,1.0
19757,30,7815.3,92835,444,33,1,1.0
19758,26,12911.47,92826,410,45,4,0.0
19759,31,2368.37,90074,617,34,1,1.0
19760,20,11880.28,90121,479,36,1,0.0
19761,21,16998.93,91238,756,44,5,0.0
19762,29,13090.38,91565,302,43,5,0.0
19763,39,16103.17,92891,536,11,2,1.0
19764,20,12352.6,90552,627,21,1,0.0
19765,42,6746.56,94723,484,3,5,1.0
19766,24,18656.78,92056,345,25,5,0.0
19767,22,9078.29,91452,798,34,4,0.0
19768,31,11897.94,90723,447,5,1,1.0
19769,38,7903.12,92736,683,42,3,1.0
19770,22,16788.2,92818,428,2,1,0.0
19771,36,10025.63,92032,505,43,4,1.0
19772,41,9269.87,95865,422,9,2,1.0
19773,27,17197.17,95140,549,1,2,0.0
19774,25,15501.43,91232,532,9,3,0.0
19775,43,1267.45,94461,612,40,1,1.0
19776,41,14619.51,96090,736,25,5,1.0
19777,22,12158.95,95098,379,26,3,0.0
19778,21,1092.94,94238,439,32,4,0.0
19779,20,9378.73,93332,720,5,5,0.0
19780,26,9788.67,95694,710,42,1,0.0
19781,27,11237.33,90732,502,28,5,0.0
19782,22,10703.76,92586,553,17,5,0.0
19783,20,6055.3,93139,336,15,3,0.0
19784,35,13000.14,94779,383,24,5,1.0
19785,19,11463.77,94048,547,30,5,0.0
19786,19,6287.88,90110,782,26,1,0.0
19787,28,10360.77,91237,547,27,5,0.0
19788,31,1370.56,93339,378,30,3,1.0
19789,35,9877.86,91446,784,31,3,1.0
19790,21,8516.89,93383,479,12,1,0.0
19791,28,5741.74,90122,746,43,4,0.0
19792,37,1436.6,90782,399,5,4,1.0
19793,38,9498.83,93493,488,23,4,1.0
19794,34,7709.95,96154,344,10,3,1.0
19795,36,12488.43,91390,588,20,2,1.0
19796,29,2217.48,94508,319,9,1,0.0
19797,31,14234.38,92895,448,32,1,1.0
19798,31,13575.01,95594,728,29,2,1.0
19799,26,9956.15,95974,582,15,3,0.0
19800,27,5578.97,95547,492,35,5,0.0
19801,40,13910.25,91346,466,4,5,1.0
19802,34,3218.15,95848,634,8,2,1.0
19803,21,10404.6,96075,708,16,3,0.0
19804,21,5651.45,94203,418,11,2,0.0
19805,40,15494.37,93590,730,25,5,1.0
19806,29,6968.57,90838,582,6,2,0.0
19807,41,10194.34,91530,456,42,1,1.0
19808,38,16146.42,93285,438,11,2,1.0
19809,39,14329.5,92779,417,26,5,1.0
19810,39,12558.03,95934,831,24,2,1.0
19811,24,10137.59,92329,430,32,5,0.0
19812,32,15012.05,92465,829,11,3,1.0
19813,22,5034.54,90738,785,5,1,0.0
19814,32,7480.27,95855,848,33,2,1.0
19815,37,13161.81,91007,767,13,1,1.0
19816,35,8445.41,92512,609,2,1,1.0
19817,33,6014.23,93637,483,3,4,1.0
19818,35,7261.2,93934,375,12,1,1.0
19819,27,4573.02,94311,823,37,3,0.0
19820,37,7712.63,91026,514,23,5,1.0
19821,22,9831.9,95118,597,2,3,0.0
19822,28,5605.88,91760,780,33,1,0.0
19823,32,9425.9,95942,741,5,1,1.0
19824,20,17648.1,91798,391,12,2,0.0
19825,29,8350.26,90666,567,18,2,0.0
19826,28,11277.69,95910,440,15,4,0.0
19827,33,18242.73,94905,739,22,2,1.0
19828,21,9652.68,92855,449,38,2,0.0
19829,27,6149.49,93246,318,4,4,0.0
19830,30,9372.75,92141,577,30,1,1.0
19831,26,15881.19,93880,850,41,1,0.0
19832,40,4459.21,95878,472,12,5,1.0
19833,31,13960.79,95272,694,25,1,1.0
19834,27,10565.27,96085,460,30,4,0.0
19835,30,14018.37,91461,452,3,4,1.0
19836,35,7931.39,92651,417,6,1,1.0
19837,43,13452.98,93907,626,40,1,1.0
19838,32,17922.0,91167,652,31,5,1.0
19839,26,11526.01,93486,785,18,1,0.0
19840,28,11772.21,94838,804,20,1,0.0
19841,30,12515.35,92235,402,13,1,1.0
19842,22,10229.17,94528,547,20,4,0.0
19843,41,8432.88,95969,567,25,3,1.0
19844,32,10433.29,92045,302,29,4,1.0
19845,26,8105.5,95954,651,6,2,0.0
19846,25,2205.99,91809,581,42,1,0.0
19847,23,12842.77,93579,459,8,5,0.0
19848,37,9252.82,93473,526,2,1,1.0
19849,39,3058.11,92451,644,8,5,1.0
19850,34,15165.33,96058,618,20,2,1.0
19851,31,12898.11,94413,645,4,4,1.0
19852,27,12197.22,90726,798,12,1,0.0
19853,32,6580.71,90667,307,2,2,1.0
19854,36,18429.59,90604,498,3,4,1.0
19855,19,7930.05,91831,476,11,4,0.0
19856,41,17052.54,90580,781,35,4,1.0
19857,37,17188.46,92639,745,3,2,1.0
19858,43,9899.69,92602,815,13,1,1.0
19859,30,9330.47,92905,538,19,1,1.0
19860,22,15139.68,93798,821,10,5,0.0
19861,28,8384.35,94078,411,9,3,0.0
19862,20,10012.58,91952,795,20,2,0.0
19863,29,10035.99,90526,422,22,4,0.0
19864,27,13922.25,93085,590,2,2,0.0
19865,31,10659.99,95096,462,5,5,1.0
19866,23,10311.52,93521,340,23,2,0.0
19867,38,5881.88,94626,476,20,2,1.0
19868,30,18911.96,91501,797,16,4,1.0
19869,24,7704.9,91196,362,5,4,0.0
19870,30,1708.87,92247,522,38,4,1.0
19871,27,10824.98,90075,545,27,4,0.0
19872,26,10186.61,93423,571,8,2,0.0
19873,34,10815.6,95354,661,27,4,1.0
19874,34,10880.2,95060,522,7,4,1.0
19875,37,8542.19,94738,467,40,3,1.0
19876,26,10888.02,95512,327,7,1,0.0
19877,31,19350.15,96089,820,30,1,1.0
19878,27,10194.05,91436,667,10,1,0.0
19879,41,9219.64,92797,705,5,5,1.0
19880,35,17324.3,91670,745,34,1,1.0
19881,38,13732.48,90543,564,31,5,1.0
19882,44,10889.87,91011,777,37,2,1.0
19883,27,13894.87,95955,814,39,1,0.0
19884,23,9778.82,95190,640,9,4,0.0
19885,24,8847.76,91625,776,29,1,0.0
19886,30,17226.92,92374,692,44,1,1.0
19887,26,7268.09,92556,765,8,5,0.0
19888,35,16809.84,93488,788,20,5,1.0
19889,31,8088.97,91244,527,41,2,1.0
19890,41,7628.03,93992,378,13,2,1.0
19891,25,15466.75,91953,697,35,4,0.0
19892,36,10539.06,95324,386,32,5,1.0
19893,32,8945.43,96093,676,34,1,1.0
19894,28,12875.61,92459,304,19,1,0.0
19895,38,13320.33,93878,492,5,3,1.0
19896,38,9369.37,94980,440,15,2,1.0
19897,21,7868.14,93751,303,36,2,0.0
19898,28,9980.81,92850,719,42,2,0.0
19899,40,7031.94,93950,691,36,3,1.0
19900,37,14106.82,93591,614,31,3,1.0
19901,44,12350.41,93672,770,15,3,1.0
19902,41,3807.14,90203,415,9,1,1.0
19903,25,13737.81,92074,803,17,3,0.0
19904,35,6633.56,91288,642,43,5,1.0
19905,34,2847.67,91014,716,6,3,1.0
19906,38,13039.34,91732,793,10,3,1.0
19907,34,13534.13,95143,617,34,2,1.0
19908,34,12004.79,91099,436,12,5,1.0
19909,39,13178.92,92023,657,33,4,1.0
19910,38,10610.1,94453,612,30,1,1.0
19911,18,12723.7,95492,798,7,1,0.0
19912,31,17459.36,91995,427,34,4,1.0
19913,33,14734.24,90643,447,26,3,1.0
19914,28,11136.4,90962,395,12,4,0.0
19915,19,12084.06,95116,798,33,4,0.0
19916,42,9443.83,91067,545,3,5,1.0
19917,26,10916.31,90706,521,25,1,0.0
19918,20,8372.07,92011,518,31,4,0.0
19919,29,13721.82,92107,343,4,5,0.0
19920,36,5550.05,93940,409,39,4,1.0
19921,30,6120.52,91418,360,9,1,1.0
19922,23,4400.77,93116,556,14,3,0.0
19923,28,6811.84,91787,689,9,4,0.0
19924,25,9660.38,91748,470,7,4,0.0
19925,21,7784.1,90639,350,11,1,0.0
19926,19,5724.3,91078,392,30,5,0.0
19927,41,10490.24,95438,731,32,1,1.0
19928,27,11534.25,94389,589,19,3,0.0
19929,26,11055.8,95528,808,33,5,0.0
19930,37,8695.39,92481,784,12,1,1.0
19931,22,13520.22,94865,519,31,1,0.0
19932,37,8471.86,92608,683,41,2,1.0
19933,25,15249.91,92696,767,12,4,0.0
19934,25,12053.73,92074,808,22,4,0.0
19935,30,5217.89,94528,539,42,1,1.0
19936,27,12341.91,90555,360,3,4,0.0
19937,42,6427.24,90973,500,22,1,1.0
19938,30,12693.53,90262,482,12,1,1.0
19939,40,14330.48,91674,639,7,1,1.0
19940,23,11865.06,90888,684,20,2,0.0
19941,32,5204.43,94581,381,14,4,1.0
19942,31,11378.04,93385,766,14,5,1.0
19943,34,9173.4,95227,633,8,1,1.0
19944,20,10566.71,95972,642,42,4,0.0
19945,30,8567.16,95266,744,1,5,1.0
19946,22,4327.7,94033,694,10,1,0.0
19947,37,13575.04,90888,306,38,1,1.0
19948,34,11561.42,94765,830,23,3,1.0
19949,32,12035.29,92626,823,45,4,1.0
19950,24,14943.07,94951,772,31,4,0.0
19951,35,3023.19,95980,848,23,1,1.0
19952,39,5699.04,93337,830,43,3,1.0
19953,37,7772.69,94361,825,28,5,1.0
19954,36,11072.49,90250,826,26,5,1.0
19955,18,5664.21,92875,455,26,1,0.0
19956,25,10538.43,93425,402,36,2,0.0
19957,23,6100.92,91384,678,8,5,0.0
19958,38,11222.1,93968,397,15,4,1.0
19959,30,8092.25,94635,317,13,3,1.0
19960,37,8901.05,90123,304,14,2,1.0
19961,35,11317.77,95640,314,1,5,1.0
19962,36,15987.56,90979,751,5,3,1.0
19963,20,4480.85,94708,814,37,4,0.0
19964,19,9733.76,92163,302,3,5,0.0
19965,31,13602.85,92486,724,36,3,1.0
19966,41,4060.26,91740,829,37,1,1.0
19967,38,6342.41,95990,769,34,4,1.0
19968,21,8105.02,93307,436,45,2,0.0
19969,38,4801.99,90363,705,6,4,1.0
19970,32,10359.67,93172,375,9,3,1.0
19971,42,14544.45,91428,707,44,3,1.0
19972,23,12941.22,91750,333,31,5,0.0
19973,28,11296.21,93767,417,29,4,0.0
19974,26,17843.19,91042,532,23,4,0.0
19975,33,8156.79,92794,524,24,2,1.0
19976,19,13872.4,90240,759,33,4,0.0
19977,31,10613.72,90916,812,2,5,1.0
19978,34,16945.87,96049,334,41,2,1.0
19979,37,10565.41,92094,463,26,2,1.0
19980,24,13078.94,93746,709,9,1,0.0
19981,23,11513.96,93788,704,40,1,0.0
19982,45,6889.65,93764,453,39,4,1.0
19983,20,7532.52,95336,838,43,5,0.0
19984,23,12895.8,92436,455,30,5,0.0
19985,22,16300.92,90394,567,15,1,0.0
19986,31,6065.2,90868,828,19,5,1.0
19987,34,19381.33,94058,612,2,1,1.0
19988,32,15143.5,95251,641,26,1,1.0
19989,24,10979.78,92232,829,32,5,0.0
19990,32,1010.05,94610,729,21,4,1.0
19991,31,16582.49,91822,735,37,5,1.0
19992,23,11645.96,92379,528,19,3,0.0
19993,22,10359.59,91035,416,23,5,0.0
19994,38,3783.94,93880,571,24,2,1.0
19995,23,12556.5,95510,747,44,5,0.0
19996,30,7054.1,93215,371,27,1,1.0
19997,35,10855.76,92068,786,20,2,1.0
19998,35,6439.59,93792,552,43,1,1.0
19999,43,17857.22,93522,447,29,2,1.0
20000,23,8433.19,92168,354,15,3,0.0
20001,29,13381.19,93099,352,19,3,0.0
20002,21,9218.18,95498,571,4,5,0.0
20003,32,11206.27,90834,805,18,4,1.0
20004,39,10250.04,90950,697,31,2,1.0
20005,31,7426.3,95427,690,24,4,1.0
20006,31,16406.01,93725,837,14,4,1.0
20007,31,11137.67,92254,309,7,4,1.0
20008,38,12597.88,95325,838,23,2,1.0
20009,43,9816.87,93954,824,36,4,1.0
20010,33,10914.8,95478,814,1,3,1.0
20011,34,11032.13,94066,328,38,2,1.0
20012,30,8048.15,92216,487,41,3,1.0
20013,27,14769.65,93235,411,6,1,0.0
20014,32,6869.27,91928,409,38,1,1.0
20015,24,7862.3,91004,436,16,4,0.0
20016,37,9664.75,91567,809,17,5,1.0
20017,30,6394.71,93587,682,5,1,1.0
20018,28,6753.73,92558,693,15,5,0.0
20019,35,12471.04,95093,841,30,3,1.0
20020,26,10575.59,93321,555,42,4,0.0
20021,19,8821.94,90426,303,24,3,0.0
20022,21,12574.8,94239,332,32,1,0.0
20023,19,16716.52,92629,388,36,3,0.0
20024,21,1714.17,90438,621,22,1,0.0
20025,24,8197.9,95335,477,26,5,0.0
20026,32,13206.8,95665,581,1,5,1.0
20027,31,18719.92,94177,701,32,4,1.0
20028,25,12948.52,92412,465,30,5,0.0
20029,35,10276.37,92162,457,31,4,1.0
20030,30,8256.91,95941,685,3,4,1.0
20031,22,12805.17,92242,602,41,1,0.0
20032,20,13249.86,91012,807,1,3,0.0
20033,37,10008.96,93166,699,36,3,1.0
20034,26,6877.6,92970,349,12,1,0.0
20035,18,9519.49,90375,544,29,4,0.0
20036,33,17369.08,90769,305,4,3,1.0
20037,20,6764.87,92948,698,37,5,0.0
20038,31,7563.41,90758,466,13,5,1.0
20039,43,11045.47,91071,324,2,5,1.0
20040,35,10532.98,90668,504,6,2,1.0
20041,44,8496.35,92272,687,32,2,1.0
20042,26,8160.17,94314,399,25,3,0.0
20043,33,9455.77,94747,705,22,2,1.0
20044,28,8455.1,96106,338,40,2,0.0
20045,44,8096.46,90770,847,45,4,1.0
20046,27,8636.02,92033,445,28,3,0.0
20047,36,14879.35,91774,437,9,4,1.0
20048,30,13588.05,90273,408,29,2,1.0
20049,32,8317.03,94349,628,22,2,1.0
20050,39,2659.22,94557,640,35,4,1.0
20051,45,12381.91,95531,453,16,4,1.0
20052,32,13187.55,90995,712,25,5,1.0
20053,31,18299.06,90372,514,32,4,1.0
20054,28,15870.92,91765,822,10,4,0.0
20055,35,11886.71,91078,580,12,4,1.0
20056,33,18526.39,95274,588,34,4,1.0
20057,41,7867.2,95705,542,39,2,1.0
20058,42,11125.42,94525,338,38,2,1.0
20059,30,11533.24,90830,771,19,4,1.0
20060,34,17336.34,92035,306,10,4,1.0
20061,24,13752.77,92493,391,26,1,0.0
20062,41,14607.54,91193,703,35,5,1.0
20063,21,7418.67,92531,723,7,1,0.0
20064,43,4095.25,95559,804,26,1,1.0
20065,42,8139.71,93212,405,27,3,1.0
20066,22,9275.91,92977,320,11,5,0.0
20067,29,2619.13,93113,469,42,2,0.0
20068,19,2809.16,94482,827,29,1,0.0
20069,40,14133.3,91764,491,33,2,1.0
20070,22,12175.08,92631,850,12,3,0.0
20071,42,8699.85,93798,740,3,2,1.0
20072,35,12523.46,95961,458,31,2,1.0
20073,45,13952.66,95086,394,33,2,1.0
20074,35,15757.85,92554,712,29,3,1.0
20075,22,15262.64,93099,653,2,2,0.0
20076,45,18578.62,94618,421,21,1,1.0
20077,33,11387.7,91992,432,11,4,1.0
20078,36,10768.14,93217,329,4,5,1.0
20079,21,13985.19,92936,408,45,5,0.0
20080,35,10603.87,91075,669,40,4,1.0
20081,26,12752.92,92198,725,43,4,0.0
20082,26,8844.85,90989,841,29,5,0.0
20083,33,5290.06,93206,826,13,2,1.0
20084,45,7671.6,91641,829,14,5,1.0
20085,20,7930.19,95351,770,44,5,0.0
20086,31,17730.4,92364,688,36,4,1.0
20087,25,7772.24,91497,428,9,5,0.0
20088,34,9532.3,91633,428,9,4,1.0
20089,26,6385.57,94144,511,34,1,0.0
20090,41,6914.08,94562,367,40,3,1.0
20091,39,17253.04,93907,736,6,2,1.0
20092,40,16634.73,93045,305,45,2,1.0
20093,37,14934.11,93563,526,37,1,1.0
20094,36,8047.33,94068,646,38,3,1.0
20095,25,5480.02,93884,803,41,2,0.0
20096,22,17307.29,95247,383,22,3,0.0
20097,23,13607.47,94808,527,44,4,0.0
20098,26,13345.62,91169,326,33,5,0.0
20099,20,9684.2,90250,482,9,5,0.0
20100,33,15442.21,94341,441,16,1,1.0
20101,31,14787.43,90781,385,5,1,1.0
20102,20,11361.51,95318,763,17,4,0.0
20103,39,9924.81,92630,818,4,1,1.0
20104,21,17773.37,94281,668,42,5,0.0
20105,37,3381.11,91552,413,28,2,1.0
20106,30,7755.17,95768,527,17,4,1.0
20107,26,2572.63,91381,731,17,2,0.0
20108,32,11183.06,92679,537,34,2,1.0
20109,32,10820.7,90863,448,36,2,1.0
20110,36,8434.16,90192,391,14,4,1.0
20111,37,8161.85,92435,537,37,1,1.0
20112,36,5996.75,95133,525,4,3,1.0
20113,24,13200.52,90087,522,34,4,0.0
20114,45,16521.95,93293,716,6,1,1.0
20115,22,10657.23,93221,470,6,1,0.0
20116,25,6733.49,91534,502,30,4,0.0
20117,22,12006.51,90705,400,3,3,0.0
20118,23,12914.88,92754,451,32,1,0.0
20119,33,11484.49,90031,425,17,2,1.0
20120,22,14949.63,91324,330,2,4,0.0
20121,31,11489.86,91295,394,25,4,1.0
20122,29,10054.59,91014,676,42,4,0.0
20123,21,6078.8,92420,521,28,2,0.0
20124,40,8197.46,91622,549,28,2,1.0
20125,21,6261.81,91359,714,13,5,0.0
20126,28,11609.46,95298,639,7,2,0.0
20127,43,12234.08,91269,837,28,1,1.0
20128,20,14404.74,91019,468,15,3,0.0
20129,36,11480.1,93727,594,43,5,1.0
20130,21,7037.7,94727,357,11,1,0.0
20131,28,15189.21,94679,609,22,5,0.0
20132,33,10780.96,94921,667,33,5,1.0
20133,19,14324.77,93800,616,8,2,0.0
20134,35,6098.16,92920,776,13,3,1.0
20135,19,11124.21,92701,315,44,3,0.0
20136,20,9044.74,93947,369,27,1,0.0
20137,39,7687.75,90637,530,41,4,1.0
20138,23,10121.8,93330,791,17,2,0.0
20139,29,7171.07,93246,667,34,5,0.0
20140,19,6806.15,94614,825,9,1,0.0
20141,38,10616.88,94437,447,9,3,1.0
20142,18,10487.51,90015,807,45,3,0.0
20143,28,11125.33,94895,348,33,5,0.0
20144,24,8638.42,95754,427,19,3,0.0
20145,22,8322.77,90909,662,29,1,0.0
20146,45,14426.79,91868,789,6,2,1.0
20147,23,6784.78,92666,834,34,3,0.0
20148,36,13447.57,94717,724,25,2,1.0
20149,35,15164.12,93336,526,22,4,1.0
20150,21,7967.39,92407,312,38,2,0.0
20151,21,8315.31,93749,814,29,1,0.0
20152,29,11482.87,94551,378,27,2,0.0
20153,30,10986.38,90571,720,35,4,1.0
20154,30,12369.19,95751,519,43,2,1.0
20155,24,9578.45,92306,673,34,5,0.0
20156,26,3416.83,90020,704,29,3,0.0
20157,42,6981.46,91436,485,41,3,1.0
20158,34,9848.57,93220,543,28,2,1.0
20159,42,13179.68,92024,652,2,4,1.0
20160,35,15052.22,96053,445,7,5,1.0
20161,34,9122.63,92724,680,34,1,1.0
20162,22,10381.27,91277,624,42,1,0.0
20163,39,9765.89,90036,805,3,1,1.0
20164,40,11712.31,94095,768,23,4,1.0
20165,44,7744.04,94066,425,8,3,1.0
20166,31,5713.56,91309,359,21,5,1.0
20167,23,12821.09,95055,719,38,1,0.0
20168,20,11438.35,90969,743,45,5,0.0
20169,29,9624.52,90071,818,41,3,0.0
20170,40,10182.65,94512,798,36,3,1.0
20171,38,11827.41,95113,555,3,3,1.0
20172,26,5063.18,94975,575,33,4,0.0
20173,23,6945.65,90210,618,41,1,0.0
20174,21,6482.26,95626,479,25,2,0.0
20175,25,6890.64,96060,670,22,3,0.0
20176,30,7325.18,94496,458,39,2,1.0
20177,31,12800.24,93809,829,8,4,1.0
20178,20,3073.74,94530,600,32,1,0.0
20179,28,4863.37,92755,521,27,2,0.0
20180,31,7387.39,90842,768,27,2,1.0
20181,41,12076.93,91735,607,19,2,1.0
20182,40,11204.48,92731,511,43,1,1.0
20183,21,13107.58,91227,492,27,2,0.0
20184,43,9519.78,95532,569,37,2,1.0
20185,27,12136.63,93296,490,28,1,0.0
20186,30,14855.33,91030,498,9,4,1.0
20187,20,14254.66,92622,791,25,4,0.0
20188,33,11247.38,92230,362,29,3,1.0
20189,41,13005.85,94195,680,24,3,1.0
20190,25,6994.97,90412,551,8,4,0.0
20191,18,12698.53,96014,820,34,5,0.0
20192,34,17790.48,91242,573,7,3,1.0
20193,33,9457.28,91530,493,20,3,1.0
20194,35,3040.32,91014,407,34,2,1.0
20195,44,3533.37,94027,615,11,4,1.0
20196,18,7118.95,92567,641,41,2,0.0
20197,44,11562.83,94391,835,32,3,1.0
20198,28,7732.67,93221,314,34,4,0.0
20199,22,7520.37,93289,839,24,1,0.0
20200,33,12855.04,90929,466,2,5,1.0
20201,32,15522.16,92895,583,4,4,1.0
20202,22,10425.69,94452,838,45,5,0.0
20203,44,15643.57,91563,805,41,5,1.0
20204,27,11542.32,92910,442,9,4,0.0
20205,25,12096.16,90907,823,23,4,0.0
20206,41,9300.23,92701,847,31,1,1.0
20207,28,11370.02,95248,753,16,2,0.0
20208,42,9931.67,92035,779,39,2,1.0
20209,25,11487.09,91449,682,8,5,0.0
20210,24,8335.56,95810,487,21,5,0.0
20211,24,4343.99,90166,785,30,1,0.0
20212,33,3116.65,90802,588,16,3,1.0
20213,24,14295.71,94457,451,21,4,0.0
20214,25,8576.92,94995,454,20,3,0.0
20215,28,8217.97,92150,563,32,2,0.0
20216,34,10246.17,91943,714,10,4,1.0
20217,39,10419.54,95032,767,12,2,1.0
20218,20,13184.03,91829,471,13,4,0.0
20219,24,10968.32,91165,457,40,2,0.0
20220,39,6399.47,95952,527,12,1,1.0
20221,20,18064.91,94542,333,25,1,0.0
20222,30,17272.7,95304,578,1,2,1.0
20223,30,10818.92,95802,698,13,1,1.0
20224,23,6254.94,92459,353,37,5,0.0
20225,23,4197.09,94863,829,19,4,0.0
20226,19,12202.74,91974,383,9,2,0.0
20227,35,9369.59,91378,325,23,2,1.0
20228,23,14825.49,94720,378,7,1,0.0
20229,19,14259.02,92448,487,23,5,0.0
20230,31,17990.71,92055,368,9,4,1.0
20231,33,5481.89,91646,418,13,4,1.0
20232,43,7407.08,95456,646,43,3,1.0
20233,30,9281.9,91744,660,3,4,1.0
20234,42,8576.22,94430,765,18,4,1.0
20235,42,9856.22,93687,633,28,4,1.0
20236,30,6211.31,95371,435,1,1,1.0
20237,36,8937.99,96031,733,34,3,1.0
20238,29,16939.74,95370,818,26,5,0.0
20239,28,10369.46,93241,785,20,3,0.0
20240,42,8404.09,90721,475,14,5,1.0
20241,24,13153.89,91165,779,45,5,0.0
20242,27,5623.15,90285,663,26,4,0.0
20243,25,10237.98,95545,406,1,1,0.0
20244,36,5178.31,91330,409,23,3,1.0
20245,32,9808.07,91602,325,22,5,1.0
20246,37,10551.75,91382,393,27,1,1.0
20247,32,7920.68,91018,519,7,4,1.0
20248,42,11010.75,90266,535,39,2,1.0
20249,26,4019.77,92891,548,22,4,0.0
20250,45,8607.42,90030,343,17,5,1.0
20251,33,7843.74,94619,575,6,1,1.0
20252,34,14210.02,90182,337,41,2,1.0
20253,23,7805.15,91910,594,3,5,0.0
20254,36,9904.08,91203,693,15,5,1.0
20255,23,12041.41,91249,554,24,5,0.0
20256,27,8383.0,92339,302,20,1,0.0
20257,21,10458.13,94730,489,6,4,0.0
20258,22,14231.4,90174,467,7,1,0.0
20259,44,7449.33,93486,698,22,1,1.0
20260,20,9533.66,91113,679,34,3,0.0
20261,36,16983.15,93082,746,2,1,1.0
20262,44,5576.44,90108,417,7,3,1.0
20263,41,10735.08,95337,399,13,1,1.0
20264,32,1695.19,94862,353,9,1,1.0
20265,42,8400.4,96032,455,24,2,1.0
20266,33,12204.15,90268,677,3,1,1.0
20267,39,16325.71,94376,799,37,3,1.0
20268,39,6323.68,90559,435,23,1,1.0
20269,36,8971.53,91450,396,20,3,1.0
20270,18,8161.77,91161,408,32,2,0.0
20271,34,9558.99,95831,747,31,1,1.0
20272,28,18081.66,96051,748,3,3,0.0
20273,19,8227.97,92684,355,10,1,0.0
20274,39,13239.03,93294,345,45,2,1.0
20275,39,15919.71,94720,577,18,5,1.0
20276,33,9085.22,91064,386,5,5,1.0
20277,34,3885.62,91079,579,29,1,1.0
20278,43,7114.11,93436,522,16,2,1.0
20279,19,10123.03,94872,787,12,5,0.0
20280,27,10945.94,92490,706,28,3,0.0
20281,20,15544.85,92363,751,25,3,0.0
20282,27,8294.26,92116,390,7,2,0.0
20283,32,13376.71,94599,751,18,5,1.0
20284,26,12725.38,95454,634,23,5,0.0
20285,45,10915.1,91807,381,17,3,1.0
20286,42,8562.33,95827,545,22,1,1.0
20287,30,6499.63,92136,497,3,1,1.0
20288,43,11257.49,91201,401,35,4,1.0
20289,29,9410.65,94407,377,14,1,0.0
20290,40,7485.18,93935,708,44,3,1.0
20291,45,17712.2,94635,499,10,3,1.0
20292,18,7168.27,91118,820,7,2,0.0
20293,29,10784.85,94060,367,11,5,0.0
20294,20,12536.22,91584,777,43,3,0.0
20295,36,5018.95,93021,603,28,3,1.0
20296,22,5483.49,91582,363,4,5,0.0
20297,19,13629.86,90488,749,25,1,0.0
20298,34,15253.91,94304,666,44,2,1.0
20299,30,11816.46,91824,571,32,1,1.0
20300,42,8593.87,95189,363,36,1,1.0
20301,34,6418.39,94092,560,30,3,1.0
20302,29,7464.02,91415,582,22,3,0.0
20303,43,11181.35,91944,763,34,3,1.0
20304,34,5551.45,95388,553,3,5,1.0
20305,27,12924.25,95434,701,33,1,0.0
20306,22,8317.5,90023,765,9,1,0.0
20307,38,5534.57,95119,788,20,5,1.0
20308,33,15149.34,95616,586,2,3,1.0
20309,26,6846.13,90699,713,41,4,0.0
20310,38,10705.89,92402,834,19,2,1.0
20311,35,3789.84,92189,719,5,5,1.0
20312,27,12762.02,95633,389,3,5,0.0
