"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
13999,33,4605.87,95835,581,41,2,0.0
14000,35,8917.68,94612,370,1,1,1.0
14001,41,12263.49,92516,544,41,1,1.0
14002,23,8558.38,91160,654,45,2,0.0
14003,28,10470.21,94044,623,42,1,0.0
14004,32,8300.42,95173,775,37,4,1.0
14005,32,9630.88,94865,782,28,3,1.0
14006,44,8469.21,95282,328,31,4,1.0
14007,34,1161.24,90190,847,23,3,0.0
14008,41,6397.63,93864,478,28,3,1.0
14009,37,5276.01,92972,564,15,5,0.0
14010,32,9740.49,92535,507,30,2,1.0
14011,44,10022.49,91966,499,33,1,1.0
14012,43,2773.04,95199,573,39,3,0.0
14013,35,6906.61,95369,488,11,4,1.0
14014,27,4138.32,91107,377,5,5,0.0
14015,35,7473.79,93057,686,10,1,1.0
14016,38,9278.34,96113,646,21,3,1.0
14017,24,3435.13,94967,593,33,2,0.0
14018,22,10188.18,93744,348,11,4,0.0
14019,23,5741.01,90780,501,33,1,0.0
14020,34,8715.27,94176,620,16,5,1.0
14021,31,7210.26,90271,316,37,4,1.0
14022,33,3532.96,94663,314,22,4,0.0
14023,34,3464.99,95351,407,36,4,0.0
14024,43,10709.86,95798,530,17,5,1.0
14025,32,5348.53,94007,586,20,5,0.0
14026,28,6619.03,90760,719,15,3,0.0
14027,36,4347.16,95549,652,3,3,0.0
14028,42,7371.95,95731,440,15,1,1.0
14029,36,1896.14,92488,555,45,5,0.0
14030,35,6469.14,95499,510,5,1,1.0
14031,26,10229.23,95678,520,36,2,0.0
14032,36,8180.67,92904,629,11,3,1.0
14033,44,11167.79,91796,743,18,1,1.0
14034,33,4808.76,90675,698,12,4,0.0
14035,31,3600.59,94553,427,28,2,0.0
14036,34,4777.18,93603,779,2,1,0.0
14037,39,10797.4,92304,842,15,2,1.0
14038,39,2741.78,93066,830,25,3,0.0
14039,34,7621.13,96142,801,44,1,1.0
14040,19,6721.63,90834,372,4,4,0.0
14041,34,11368.87,94027,705,8,3,1.0
14042,38,1954.47,90713,313,1,2,0.0
14043,25,4595.89,93127,588,42,3,0.0
14044,37,11071.2,90404,762,39,2,1.0
14045,40,5392.74,91290,662,10,4,0.0
14046,34,5712.43,90215,666,28,2,0.0
14047,28,6332.69,93141,577,14,4,0.0
14048,25,2419.0,92649,376,7,1,0.0
14049,24,6987.73,93968,448,5,4,0.0
14050,38,2387.01,95047,591,4,1,0.0
14051,32,8781.68,90711,669,41,3,1.0
14052,27,7186.06,92678,642,38,1,0.0
14053,25,6007.21,90973,452,21,1,0.0
14054,30,3014.31,94451,824,41,1,0.0
14055,28,2982.84,91554,464,12,2,0.0
14056,36,10675.66,94987,773,21,2,1.0
14057,31,1249.6,95095,643,14,4,0.0
14058,28,9444.01,92121,539,34,3,0.0
14059,31,4832.61,91084,338,11,1,0.0
14060,26,2723.02,94934,674,3,5,0.0
14061,23,7763.63,90705,323,4,1,0.0
14062,31,10388.41,95982,682,13,2,1.0
14063,25,6977.85,94343,458,29,2,0.0
14064,38,6979.46,92109,588,6,1,1.0
14065,19,5478.13,95620,799,34,2,0.0
14066,34,5238.67,94306,708,15,4,0.0
14067,25,2317.17,91145,706,42,2,0.0
14068,36,7054.56,92441,728,16,4,1.0
14069,29,5504.43,91541,728,40,4,0.0
14070,39,5948.84,93857,442,27,5,0.0
14071,21,10531.55,90935,633,1,3,0.0
14072,22,2071.31,95705,433,38,1,0.0
14073,42,3043.61,94978,563,40,4,0.0
14074,38,7296.98,91147,502,19,1,1.0
14075,20,9512.03,95344,497,14,2,0.0
14076,26,5518.73,95691,487,5,2,0.0
14077,29,6467.52,90062,586,29,3,0.0
14078,22,5761.23,90326,392,22,2,0.0
14079,24,10614.97,91024,392,45,4,0.0
14080,29,3474.92,92151,821,18,1,0.0
14081,23,7179.68,91347,501,38,1,0.0
14082,32,7226.53,91178,325,5,3,1.0
14083,19,3379.07,95774,314,3,3,0.0
14084,40,7555.44,91955,540,13,5,1.0
14085,27,12659.57,92900,500,11,2,0.0
14086,44,5290.09,91086,628,35,3,0.0
14087,45,2877.1,94861,556,32,3,0.0
14088,30,6845.34,93721,462,27,5,1.0
14089,25,9391.25,94508,525,11,5,0.0
14090,26,6550.15,91092,720,14,5,0.0
14091,28,5259.68,94651,563,13,2,0.0
14092,21,9796.69,93569,391,42,2,0.0
14093,35,4950.98,92962,337,14,3,0.0
14094,25,6839.82,91525,352,13,5,0.0
14095,37,4233.91,90710,538,14,5,0.0
14096,44,4771.14,94910,609,19,1,0.0
14097,41,7420.36,91004,553,31,1,1.0
14098,36,5435.82,93105,805,34,3,0.0
14099,29,3062.84,93560,471,12,3,0.0
14100,29,4809.9,91202,761,43,2,0.0
14101,35,5779.87,93121,708,9,5,0.0
14102,18,2338.76,95964,496,16,1,0.0
14103,34,5314.91,95060,359,27,2,0.0
14104,23,5070.93,90696,520,36,3,0.0
14105,35,7762.41,95735,729,6,2,1.0
14106,41,3124.84,92062,564,20,3,0.0
14107,29,7012.03,92124,349,3,3,0.0
14108,31,9630.28,90251,581,20,1,1.0
14109,30,2520.57,95034,335,42,3,0.0
14110,41,3676.38,92150,765,11,3,0.0
14111,33,6773.99,92426,440,42,2,1.0
14112,32,5481.18,90041,481,3,1,0.0
14113,30,5835.3,95666,372,16,3,0.0
14114,43,5721.24,91787,568,24,5,0.0
14115,36,1078.04,93549,486,41,3,0.0
14116,30,4298.43,90678,704,13,5,0.0
14117,36,7643.77,92563,321,24,3,1.0
14118,25,1863.29,91255,381,3,5,0.0
14119,27,5894.43,92802,647,33,5,0.0
14120,31,3987.45,91459,663,7,4,0.0
14121,21,8295.77,94814,353,1,2,0.0
14122,31,2152.28,90979,677,23,3,0.0
14123,30,4887.51,92007,612,20,1,0.0
14124,43,8948.44,92032,525,35,4,1.0
14125,38,4884.64,96004,708,8,3,0.0
14126,19,4361.87,94081,370,44,2,0.0
14127,39,6435.49,91424,821,18,4,1.0
14128,36,1405.19,91051,757,4,4,0.0
14129,39,3976.55,90578,549,33,3,0.0
14130,31,3991.1,92939,608,23,2,0.0
14131,21,4773.56,90399,718,17,5,0.0
14132,34,12459.82,95764,802,40,4,1.0
14133,32,9027.03,93279,354,11,1,1.0
14134,37,9814.56,93632,412,39,3,1.0
14135,27,7756.11,92705,439,21,3,0.0
14136,38,14126.71,91357,560,26,4,1.0
14137,31,10184.92,93061,424,43,4,1.0
14138,20,5086.0,91745,527,43,2,0.0
14139,28,6209.74,90713,351,44,3,0.0
14140,26,2779.08,95210,674,31,2,0.0
14141,26,2667.93,96103,850,12,1,0.0
14142,32,5147.01,94728,659,17,5,0.0
14143,29,5677.46,96132,500,35,2,0.0
14144,27,5027.06,95919,832,18,5,0.0
14145,19,8627.21,94776,487,2,2,0.0
14146,22,4868.98,91866,424,17,1,0.0
14147,36,8605.76,95500,751,4,2,1.0
14148,35,8412.6,90157,637,2,4,1.0
14149,27,6104.68,95570,461,35,5,0.0
14150,30,12113.82,90330,742,42,1,1.0
14151,40,3627.89,90947,674,11,5,0.0
14152,30,3768.76,90959,317,1,4,0.0
14153,34,6581.45,92758,528,25,5,1.0
14154,34,5223.66,94217,673,17,5,0.0
14155,33,4352.1,93980,688,9,4,0.0
14156,29,2773.1,95602,673,19,4,0.0
14157,30,5969.11,95157,645,10,2,0.0
14158,25,8428.72,92769,403,5,4,0.0
14159,32,8380.91,91199,361,38,1,1.0
14160,37,3745.64,91152,326,23,1,0.0
14161,34,8649.98,95477,467,20,1,1.0
14162,27,5108.98,95682,784,3,4,0.0
14163,31,11639.24,94941,384,5,5,1.0
14164,23,7440.33,90705,551,39,3,0.0
14165,27,4246.35,95187,537,5,3,0.0
14166,35,7510.29,93158,638,15,3,1.0
14167,25,4795.65,90040,793,3,2,0.0
14168,28,9997.54,93056,339,13,4,0.0
14169,36,3396.75,91276,352,29,2,0.0
14170,34,6015.87,92087,381,36,3,1.0
14171,43,4545.65,95381,484,26,2,0.0
14172,31,4400.48,95523,327,28,3,0.0
14173,24,8265.14,90595,820,45,4,0.0
14174,34,8123.2,95151,706,43,5,1.0
14175,32,8566.58,91632,777,19,5,1.0
14176,28,5929.13,91654,395,34,2,0.0
14177,43,9188.16,95038,335,10,2,1.0
14178,40,9796.61,90670,535,7,5,1.0
14179,42,9770.56,92028,492,15,4,1.0
14180,38,6957.41,94799,648,29,2,1.0
14181,36,8325.15,90935,660,34,5,1.0
14182,25,7114.29,90757,524,8,1,0.0
14183,34,2588.8,92469,695,14,2,0.0
14184,19,3621.0,95010,569,22,2,0.0
14185,41,3750.22,90867,497,32,3,0.0
14186,41,9773.04,91293,832,40,1,1.0
14187,42,4800.28,94884,764,8,1,0.0
14188,26,5087.1,93388,767,1,1,0.0
14189,33,2862.81,92234,350,22,1,0.0
14190,31,1860.59,93909,796,22,5,0.0
14191,40,5542.81,91218,356,27,1,0.0
14192,44,8773.08,95686,516,33,1,1.0
14193,43,8217.17,93602,405,44,5,1.0
14194,36,5979.65,90986,747,43,1,0.0
14195,30,10107.75,92789,487,3,3,1.0
14196,24,5655.47,95090,487,45,2,0.0
14197,36,6781.45,93604,625,33,3,1.0
14198,44,10161.7,94877,510,34,2,1.0
14199,28,2904.25,92487,770,20,4,0.0
14200,31,7552.33,91925,347,1,3,1.0
14201,38,2946.13,91473,378,44,3,0.0
14202,32,8398.42,96093,544,23,5,1.0
14203,22,9331.9,94657,706,22,4,0.0
14204,33,6299.62,95679,734,2,3,1.0
14205,35,8234.24,95738,777,17,5,1.0
14206,31,2872.44,95928,810,35,5,0.0
14207,30,1370.08,92882,731,27,5,0.0
14208,23,2083.05,90901,821,13,3,0.0
14209,33,7599.23,92235,729,3,1,1.0
14210,44,2058.78,92355,446,22,4,0.0
14211,33,4118.04,92474,491,40,4,0.0
14212,30,10926.22,95477,512,23,2,1.0
14213,37,3641.37,94510,462,1,2,0.0
14214,25,10131.66,95003,606,43,5,0.0
14215,41,7345.27,94148,380,23,1,1.0
14216,20,5200.27,90541,307,25,2,0.0
14217,18,8783.18,94484,387,41,5,0.0
14218,45,2956.07,92726,683,25,1,0.0
14219,29,6602.86,93902,300,5,1,0.0
14220,23,8389.71,92294,558,10,3,0.0
14221,37,4236.39,95158,489,15,2,0.0
14222,27,6969.66,94046,554,5,4,0.0
14223,26,4186.25,90220,341,25,2,0.0
14224,43,3911.08,92844,471,22,4,0.0
14225,22,9849.55,90710,341,31,3,0.0
14226,27,4166.97,91233,655,41,1,0.0
14227,38,5377.73,91055,487,15,3,0.0
14228,27,8949.49,93400,802,26,4,0.0
14229,31,10130.18,95808,311,41,4,1.0
14230,27,12230.34,93816,314,13,1,0.0
14231,43,5401.56,93322,478,40,1,0.0
14232,38,5527.82,93570,666,43,4,0.0
14233,35,1860.1,95293,529,1,5,0.0
14234,28,2752.16,92661,472,24,2,0.0
14235,38,3807.65,93887,642,39,3,0.0
14236,21,2565.54,92252,845,6,2,0.0
14237,35,4327.75,93752,676,12,5,0.0
14238,30,4015.47,95439,474,43,1,0.0
14239,27,3008.94,90235,619,14,3,0.0
14240,18,5804.28,91708,803,11,4,0.0
14241,39,5393.03,90592,434,7,5,0.0
14242,33,5927.14,94730,786,21,4,0.0
14243,25,6274.81,95758,300,43,3,0.0
14244,41,7547.44,94763,458,11,1,1.0
14245,27,6221.68,92976,380,40,3,0.0
14246,36,6416.9,91064,785,40,1,1.0
14247,34,4620.38,92629,326,23,1,0.0
14248,25,2954.05,92507,331,3,5,0.0
14249,25,2066.85,93518,785,38,1,0.0
14250,30,2272.02,91043,452,26,3,0.0
14251,41,8997.63,90264,570,37,5,1.0
14252,33,3956.74,91642,681,1,2,0.0
14253,30,6234.92,91516,446,7,2,1.0
14254,26,7820.43,91501,557,35,4,0.0
14255,24,6245.26,92207,428,2,5,0.0
14256,23,5554.34,93977,821,24,4,0.0
14257,32,8013.53,92364,475,13,3,1.0
14258,44,8311.66,94595,470,28,1,1.0
14259,29,1901.28,91887,355,8,4,0.0
14260,32,9785.61,94197,635,26,4,1.0
14261,29,4760.45,91404,394,24,5,0.0
14262,35,12319.46,92554,410,8,3,1.0
14263,32,4917.73,94590,467,1,2,0.0
14264,35,6785.46,93029,504,12,3,1.0
14265,26,4592.53,91004,507,35,4,0.0
14266,40,6055.84,90227,402,16,1,1.0
14267,31,4259.05,93406,473,9,5,0.0
14268,27,5485.47,95393,406,35,3,0.0
14269,42,2804.93,92874,758,13,1,0.0
14270,28,5455.53,92123,308,34,1,0.0
14271,37,4106.8,91967,810,21,3,0.0
14272,29,4845.44,93809,403,35,5,0.0
14273,23,7532.53,90115,781,13,1,0.0
14274,27,5864.8,92531,733,28,4,0.0
14275,26,5756.89,95821,667,7,4,0.0
14276,29,5981.76,91832,800,11,5,0.0
14277,44,6939.41,95303,645,20,2,1.0
14278,25,2296.37,90562,489,18,1,0.0
14279,45,1520.02,91837,356,27,3,0.0
14280,39,2975.35,95547,316,22,2,0.0
14281,39,5874.13,93817,556,33,5,0.0
14282,30,8399.6,94768,703,35,5,1.0
14283,29,8195.26,91769,753,28,1,0.0
14284,23,3800.9,90357,453,3,3,0.0
14285,32,8263.39,95646,778,44,4,1.0
14286,42,3482.41,90786,750,42,5,0.0
14287,38,5411.88,93885,763,44,2,0.0
14288,22,1816.78,90744,489,6,2,0.0
14289,25,8242.83,94815,727,5,5,0.0
14290,32,10057.16,90362,305,25,3,1.0
14291,22,8978.79,90446,636,28,3,0.0
14292,24,4576.56,90739,705,7,3,0.0
14293,35,1434.91,94401,501,21,2,0.0
14294,29,5949.94,92508,718,35,1,0.0
14295,30,1195.25,90641,463,39,1,0.0
14296,39,5053.49,91227,345,7,3,0.0
14297,44,7668.8,95471,505,4,1,1.0
14298,38,5813.9,94188,620,34,5,0.0
14299,36,9470.28,95168,612,2,4,1.0
14300,34,6344.15,93878,454,34,4,1.0
14301,30,6412.46,92041,491,11,1,1.0
14302,36,7917.26,94208,762,42,3,1.0
14303,27,10447.95,94354,379,2,5,0.0
14304,29,6678.13,92702,669,34,3,0.0
14305,37,5703.84,93367,812,9,3,0.0
14306,39,1692.77,90342,518,13,3,0.0
14307,28,10395.5,90444,527,11,5,0.0
14308,37,5202.37,91405,791,20,2,0.0
14309,30,4146.63,92778,687,9,5,0.0
14310,21,3932.72,90657,435,19,3,0.0
14311,19,8078.65,92525,647,31,3,0.0
14312,18,9644.08,90647,408,8,1,0.0
14313,30,4842.53,94560,728,21,5,0.0
14314,33,5228.01,94683,574,12,3,0.0
14315,38,8571.39,92194,344,24,3,1.0
14316,39,7837.73,92503,795,30,4,1.0
14317,43,5162.87,95421,576,27,3,0.0
14318,29,7397.2,92164,342,14,5,0.0
14319,25,1923.96,92284,740,4,2,0.0
14320,27,4196.12,95437,707,45,3,0.0
14321,45,6897.97,90827,539,2,5,1.0
14322,34,7330.07,92172,327,21,1,1.0
14323,40,7007.79,90514,814,11,5,1.0
14324,20,5736.5,90158,644,26,4,0.0
14325,40,9988.9,91145,300,39,3,1.0
14326,33,8570.23,91497,487,14,4,1.0
14327,28,3888.16,93498,546,35,5,0.0
14328,18,5791.11,95412,765,35,1,0.0
14329,34,6807.42,93323,546,40,1,1.0
14330,23,13848.66,95405,649,1,2,0.0
14331,21,7298.97,92488,593,9,1,0.0
14332,18,7950.57,95639,308,6,1,0.0
14333,31,2852.38,95223,370,16,1,0.0
14334,18,4612.23,92818,777,18,5,0.0
14335,42,10283.25,94589,507,12,5,1.0
14336,28,7119.11,93174,327,40,4,0.0
14337,26,5312.84,94342,696,12,4,0.0
14338,36,1569.69,91777,493,6,3,0.0
14339,39,1577.57,95100,680,20,1,0.0
14340,21,6052.18,95975,441,16,1,0.0
14341,30,11291.88,91066,324,41,2,1.0
14342,42,6077.0,95484,557,13,5,1.0
14343,31,9232.96,92377,405,45,5,1.0
14344,31,7218.33,93180,586,26,5,1.0
14345,32,1530.02,95263,610,26,1,0.0
14346,41,3779.94,94666,755,21,2,0.0
14347,33,6626.75,95813,770,16,3,1.0
14348,24,6469.89,92330,600,6,2,0.0
14349,31,2073.74,93077,602,19,2,0.0
14350,31,4459.14,95499,507,20,5,0.0
14351,28,8197.04,90837,501,37,5,0.0
14352,27,10604.59,92985,830,41,2,0.0
14353,20,2147.06,94176,352,2,4,0.0
14354,25,1808.4,90843,369,42,4,0.0
14355,33,4036.28,92038,329,6,1,0.0
14356,33,1450.48,95056,478,43,5,0.0
14357,19,7569.15,93139,547,27,2,0.0
14358,39,1667.09,90631,590,35,2,0.0
14359,34,6739.67,95345,519,2,4,1.0
14360,31,7991.51,94654,354,13,1,1.0
14361,27,2705.18,93639,481,11,3,0.0
14362,40,2219.2,95148,360,24,1,0.0
14363,44,8987.46,93860,788,45,1,1.0
14364,31,7349.42,93032,641,21,1,1.0
14365,31,10109.77,94336,848,27,4,1.0
14366,38,8312.9,93885,399,11,1,1.0
14367,21,3656.28,94376,744,12,3,0.0
14368,29,6343.92,91721,403,22,3,0.0
14369,43,8547.64,90238,543,31,2,1.0
14370,35,6639.72,95352,697,20,4,1.0
14371,29,7742.25,91110,749,15,5,0.0
14372,33,4436.28,92931,522,34,5,0.0
14373,20,6201.04,94009,386,3,4,0.0
14374,23,8731.88,92514,783,17,5,0.0
14375,20,8065.43,90478,362,39,5,0.0
14376,18,4310.55,96046,412,4,3,0.0
14377,36,7139.78,92584,678,21,5,1.0
14378,30,5291.31,94633,446,3,4,0.0
14379,28,6287.91,93650,785,2,3,0.0
14380,27,6670.6,94769,671,33,2,0.0
14381,25,6370.51,90909,710,1,4,0.0
14382,35,1442.63,90572,615,31,4,0.0
14383,23,5733.39,93356,578,36,5,0.0
14384,33,5864.38,90842,449,41,5,0.0
14385,33,8707.92,95062,302,22,5,1.0
14386,30,3884.96,96159,816,19,2,0.0
14387,41,11825.13,94996,339,44,4,1.0
14388,30,5224.2,94666,772,27,4,0.0
14389,44,1781.18,90185,552,37,2,0.0
14390,39,7551.86,93478,567,38,5,1.0
14391,30,2409.37,90013,342,18,3,0.0
14392,31,6537.89,90414,814,20,5,1.0
14393,37,5597.08,90691,521,25,1,0.0
14394,20,4847.23,91333,468,37,4,0.0
14395,23,9277.48,91544,381,13,2,0.0
14396,41,7267.9,90007,797,20,4,1.0
14397,43,8284.71,95851,333,26,3,1.0
14398,44,5902.49,92884,478,4,2,0.0
14399,35,9601.9,95940,843,3,2,1.0
14400,21,3979.11,95196,437,25,4,0.0
14401,20,7662.48,94154,366,42,4,0.0
14402,23,4533.05,91924,792,6,1,0.0
14403,31,5848.04,94153,345,42,4,0.0
14404,27,9701.76,93260,845,33,5,0.0
14405,32,6968.16,91516,317,22,1,1.0
14406,26,3900.24,90821,696,11,4,0.0
14407,32,10736.73,95614,632,37,3,1.0
14408,30,9541.9,92617,555,17,3,1.0
14409,33,8540.39,91018,543,24,1,1.0
14410,34,5930.08,95769,436,36,3,0.0
14411,43,4106.17,94593,562,12,3,0.0
14412,39,9714.0,90291,352,22,1,1.0
14413,22,6349.04,94521,402,36,5,0.0
14414,25,10394.23,91710,704,30,5,0.0
14415,39,10384.63,90771,588,3,4,1.0
14416,44,6547.25,95698,419,32,4,1.0
14417,31,8312.09,95033,471,10,5,1.0
14418,37,3658.78,96111,322,21,1,0.0
14419,40,10834.81,94436,497,3,4,1.0
14420,28,6618.16,94077,751,9,3,0.0
14421,39,5309.11,95379,802,3,2,0.0
14422,29,5656.09,95701,818,10,1,0.0
14423,39,3933.42,93237,790,39,2,0.0
14424,37,12040.44,90093,451,27,5,1.0
14425,25,7670.66,93979,785,3,2,0.0
14426,18,5091.25,94631,665,19,2,0.0
14427,21,5304.27,95290,765,27,4,0.0
14428,37,2792.81,94459,511,39,1,0.0
14429,18,7802.18,92768,353,13,1,0.0
14430,43,3727.82,90077,400,11,1,0.0
14431,33,9822.67,90718,633,43,5,1.0
14432,44,8214.86,90358,591,45,4,1.0
14433,21,10432.61,96035,645,26,1,0.0
14434,25,7203.97,95049,656,14,5,0.0
14435,37,14664.4,94725,333,38,1,1.0
14436,31,1763.85,94832,375,44,4,0.0
14437,20,8476.34,90213,789,12,3,0.0
14438,31,7249.68,93955,803,17,4,1.0
14439,27,8272.92,92262,674,24,2,0.0
14440,37,1207.49,95125,628,8,3,0.0
14441,27,5592.33,95408,436,18,2,0.0
14442,35,6015.78,94240,357,28,3,1.0
14443,25,4609.42,91159,535,42,3,0.0
14444,44,5625.41,95031,812,10,3,0.0
14445,34,9208.9,91291,511,45,1,1.0
14446,23,2447.48,95042,822,42,5,0.0
14447,22,10543.6,94545,818,33,1,0.0
14448,36,9027.97,91215,566,39,2,1.0
14449,32,9795.99,95841,836,20,2,1.0
14450,37,1030.43,94732,368,37,2,0.0
14451,25,8312.76,90461,730,39,2,0.0
14452,26,8234.46,92118,432,42,3,0.0
14453,43,5437.86,91225,305,39,4,0.0
14454,19,8697.18,91244,453,22,5,0.0
14455,20,2947.1,94496,805,25,2,0.0
14456,35,5467.17,91278,783,7,3,0.0
14457,31,8448.76,90946,590,33,2,1.0
14458,28,10976.9,95205,783,24,2,0.0
14459,38,3438.46,91292,398,38,3,0.0
14460,35,4849.55,95963,740,35,4,0.0
14461,31,6157.31,94037,365,41,3,1.0
14462,18,9157.09,93676,654,43,1,0.0
14463,41,8047.19,92430,378,39,5,1.0
14464,36,8887.11,94002,842,4,5,1.0
14465,29,10976.68,91779,814,7,1,0.0
14466,22,9766.54,93529,331,29,5,0.0
14467,31,1243.3,92716,463,22,3,0.0
14468,29,2364.91,92511,440,28,5,0.0
14469,29,1378.9,92288,738,27,2,0.0
14470,34,2144.29,92213,395,29,2,0.0
14471,19,8557.12,90570,358,37,4,0.0
14472,29,6273.81,90516,360,29,4,0.0
14473,43,8537.91,96128,396,44,5,1.0
14474,34,9284.45,92000,797,8,2,1.0
14475,40,4224.86,94250,401,45,5,0.0
14476,32,9700.27,92091,513,3,2,1.0
14477,44,6486.4,91922,485,22,5,1.0
14478,24,8314.34,94492,418,4,5,0.0
14479,43,12612.93,90833,484,45,4,1.0
14480,20,9119.55,91478,381,38,2,0.0
14481,40,5717.5,95354,582,6,1,0.0
14482,33,9650.78,90983,642,23,3,1.0
14483,30,6738.74,92185,798,4,2,1.0
14484,36,7290.97,93468,410,23,3,1.0
14485,19,8318.5,90789,753,34,3,0.0
14486,29,7274.31,94939,830,22,1,0.0
14487,30,8702.93,94630,436,13,4,1.0
14488,32,8454.09,96040,596,45,1,1.0
14489,20,3786.11,91990,790,4,4,0.0
14490,33,9213.5,95605,506,39,5,1.0
14491,23,5650.52,94041,813,35,4,0.0
14492,40,2870.29,90975,730,45,2,0.0
14493,31,8578.85,95425,391,21,2,1.0
14494,43,3721.02,96048,635,34,1,0.0
14495,41,10612.46,93490,338,29,1,1.0
14496,26,8203.37,95787,428,42,2,0.0
14497,39,7472.56,94926,645,38,3,1.0
14498,31,10982.98,94321,830,30,2,1.0
14499,36,9048.59,90570,485,32,1,1.0
14500,28,5635.75,95078,724,23,5,0.0
14501,40,6585.96,93830,409,45,5,1.0
14502,34,8756.2,95881,578,37,1,1.0
14503,32,3110.5,96161,588,39,3,0.0
14504,33,2343.14,91840,465,4,1,0.0
14505,24,1014.88,95676,575,11,1,0.0
14506,44,9746.12,95270,576,39,1,1.0
14507,35,14348.21,91898,503,24,3,1.0
14508,44,6930.04,92767,750,16,5,1.0
14509,30,3271.49,91232,437,26,2,0.0
14510,34,10095.33,92848,409,6,5,1.0
14511,36,10761.13,95048,571,33,1,1.0
14512,40,5705.12,95796,587,22,3,0.0
14513,36,5325.89,93430,439,23,2,0.0
14514,28,9458.39,95480,831,27,5,0.0
14515,35,6378.42,94144,643,40,3,1.0
14516,22,6706.64,93557,381,27,3,0.0
14517,26,2284.67,91844,520,44,1,0.0
14518,33,11749.84,91302,347,38,1,1.0
14519,31,2444.51,95726,444,42,3,0.0
14520,29,5570.89,93900,629,28,5,0.0
14521,38,8214.74,92711,722,44,4,1.0
14522,31,4320.63,93277,740,36,5,0.0
14523,41,4379.8,92585,615,42,1,0.0
14524,32,8734.47,95559,517,14,2,1.0
14525,36,6427.57,92536,828,45,5,1.0
14526,20,4565.77,92260,745,14,5,0.0
14527,31,2599.52,90934,514,16,4,0.0
14528,31,5945.72,90840,758,22,3,0.0
14529,29,7466.45,94359,786,44,2,0.0
14530,35,7925.26,91879,326,14,5,1.0
14531,28,7243.85,94502,738,5,2,0.0
14532,37,11573.71,94350,450,40,1,1.0
14533,34,6543.95,91593,554,13,2,1.0
14534,30,6553.36,90644,438,32,3,1.0
14535,43,8669.69,93056,606,3,5,1.0
14536,33,4672.19,92133,402,27,4,0.0
14537,37,2349.12,93019,537,25,2,0.0
14538,33,2061.0,91717,435,10,4,0.0
14539,39,8237.82,91358,452,32,1,1.0
14540,28,4866.79,91894,802,13,2,0.0
14541,34,7828.96,95336,737,1,2,1.0
14542,30,4387.65,94624,431,40,1,0.0
14543,38,5496.93,91755,571,28,3,0.0
14544,28,8712.75,94864,499,3,1,0.0
14545,39,10979.35,92932,726,15,1,1.0
14546,45,5226.62,94029,766,26,1,0.0
14547,28,1670.79,95797,595,20,1,0.0
14548,30,3483.54,94431,449,1,5,0.0
14549,28,3118.56,95662,565,12,5,0.0
14550,35,5436.58,92774,681,1,5,0.0
14551,39,5977.32,95550,497,22,2,0.0
14552,34,5845.04,95844,420,31,4,0.0
14553,19,1390.61,91457,351,1,2,0.0
14554,25,3225.81,90419,741,31,1,0.0
14555,36,8766.12,93614,440,42,4,1.0
14556,31,7562.96,93937,562,33,5,1.0
14557,34,3438.59,90670,620,3,2,0.0
14558,39,1578.37,95586,362,20,3,0.0
14559,33,8050.13,90289,369,34,4,1.0
14560,42,2697.47,93035,542,12,4,0.0
14561,38,8001.9,94692,598,43,1,1.0
14562,39,5511.35,90571,537,20,2,0.0
14563,28,4768.95,95497,360,28,4,0.0
14564,32,4557.7,95865,772,4,4,0.0
14565,40,7304.38,92693,471,27,3,1.0
14566,23,9620.34,94796,573,36,3,0.0
14567,28,2278.64,91546,384,16,5,0.0
14568,22,3758.59,94564,472,22,3,0.0
14569,21,7400.56,92801,618,19,1,0.0
14570,27,3192.56,91304,403,40,1,0.0
14571,32,6913.88,93389,712,2,2,1.0
14572,26,5748.96,91893,603,19,3,0.0
14573,29,7959.49,92361,807,20,3,0.0
14574,36,1920.1,93211,530,18,5,0.0
14575,23,9639.23,93068,624,34,4,0.0
14576,32,2513.43,90996,301,30,4,0.0
14577,26,8770.41,90098,797,26,4,0.0
14578,32,7026.18,90483,778,38,5,1.0
14579,35,5686.15,93198,597,34,3,0.0
14580,31,3140.48,90446,401,18,5,0.0
14581,28,9105.95,93733,810,5,1,0.0
14582,24,4110.19,92116,613,29,2,0.0
14583,36,7169.54,94519,324,10,1,1.0
14584,29,4010.3,91427,503,22,2,0.0
14585,44,3405.61,94909,547,39,2,0.0
14586,25,9579.66,92899,560,19,1,0.0
14587,35,5671.56,96094,830,31,4,0.0
14588,18,7537.4,94046,575,14,2,0.0
14589,22,2752.17,93727,831,13,4,0.0
14590,34,13774.06,95012,414,15,5,1.0
14591,43,4359.53,95452,396,9,1,0.0
14592,21,4159.01,94402,395,25,2,0.0
14593,38,7919.5,94143,754,31,5,1.0
14594,21,4216.37,90622,301,35,5,0.0
14595,24,3406.5,92796,488,37,3,0.0
14596,43,6697.45,93992,567,35,2,1.0
14597,43,9748.77,91922,841,42,2,1.0
14598,44,3830.0,91183,604,3,3,0.0
14599,23,8925.39,95461,496,35,1,0.0
14600,29,7576.14,93613,639,15,4,0.0
14601,34,7158.27,94318,783,21,2,1.0
14602,28,6761.73,92966,359,11,2,0.0
14603,21,8070.0,94814,727,12,4,0.0
14604,27,5395.85,95520,803,36,1,0.0
14605,40,10616.49,90339,547,12,5,1.0
