"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
5794,37,4940.99,92048,625,18,4,1.0
5795,29,11137.67,93548,664,14,3,0.0
5796,23,17750.78,91467,367,5,2,0.0
5797,31,7801.46,92835,335,35,4,1.0
5798,27,7582.38,91985,327,17,2,0.0
5799,27,5358.3,95445,338,22,4,0.0
5800,18,12895.39,93053,690,30,1,1.0
5801,42,12337.55,91371,683,11,5,1.0
5802,33,10658.78,91432,408,22,1,1.0
5803,36,15882.59,90545,461,43,1,1.0
5804,26,11733.93,94284,526,13,3,0.0
5805,32,10871.8,91559,327,25,4,1.0
5806,20,13940.32,94355,793,27,2,0.0
5807,32,2290.52,91962,580,25,1,1.0
5808,19,16628.84,96023,638,30,1,0.0
5809,28,12564.43,95284,775,36,5,0.0
5810,24,11797.26,92039,317,3,5,0.0
5811,23,9391.0,91647,458,23,2,0.0
5812,40,9380.69,92963,403,43,2,1.0
5813,19,11055.8,90310,771,25,2,0.0
5814,19,7773.74,96162,845,4,4,0.0
5815,34,9186.64,94886,843,9,3,1.0
5816,27,5321.47,90367,524,15,1,0.0
5817,32,6091.92,93218,528,45,3,1.0
5818,28,13564.23,95073,594,18,1,0.0
5819,28,12841.01,92977,674,39,1,0.0
5820,29,8122.17,90666,455,35,3,0.0
5821,37,9069.18,90777,599,24,1,1.0
5822,37,12010.55,95826,663,21,4,1.0
5823,23,8142.14,91196,450,4,4,0.0
5824,22,16914.44,91973,588,33,5,0.0
5825,24,7968.2,92747,576,6,2,0.0
5826,21,7468.77,94613,782,10,3,0.0
5827,40,6709.17,95465,338,38,5,1.0
5828,33,13760.67,96013,511,14,1,1.0
5829,33,6734.21,91616,698,17,4,1.0
5830,29,5949.44,92333,386,27,1,0.0
5831,44,5113.99,94188,643,15,5,1.0
5832,33,9560.52,95975,518,24,4,1.0
5833,21,15780.82,90669,683,18,2,0.0
5834,38,14652.5,90685,467,32,2,1.0
5835,20,5418.78,94672,798,42,2,0.0
5836,29,7066.24,91924,572,42,2,0.0
5837,26,8745.49,91114,402,10,5,0.0
5838,24,12522.01,94043,739,8,3,0.0
5839,19,8249.29,91297,437,11,5,0.0
5840,43,5970.5,92559,711,34,1,1.0
5841,29,15164.58,91160,373,44,3,0.0
5842,28,19677.16,91388,702,23,1,0.0
5843,28,12256.69,95066,810,16,3,0.0
5844,33,7920.23,95118,336,34,2,1.0
5845,23,9611.34,90402,714,14,3,0.0
5846,41,11016.45,94729,462,2,5,1.0
5847,30,2934.21,94731,743,37,5,1.0
5848,29,15598.27,90659,559,1,5,0.0
5849,41,10719.09,91211,708,15,2,1.0
5850,26,8424.89,93686,514,25,4,0.0
5851,29,16670.88,90967,433,30,1,0.0
5852,27,13932.93,90429,373,18,2,0.0
5853,33,14378.98,96082,528,12,4,1.0
5854,18,6456.92,94464,304,33,3,1.0
5855,18,9046.37,94770,618,45,3,1.0
5856,41,10321.43,92217,623,33,3,1.0
5857,22,18816.04,95959,799,13,3,0.0
5858,32,11058.84,93492,733,29,1,1.0
5859,28,10536.22,95564,315,14,1,0.0
5860,25,12991.25,90609,411,12,3,0.0
5861,18,10522.6,94638,600,39,3,1.0
5862,31,18143.71,92241,711,17,5,1.0
5863,30,6392.2,93046,338,43,3,1.0
5864,31,11700.28,93360,319,16,5,1.0
5865,26,15126.37,92735,606,5,1,0.0
5866,27,11868.28,91024,761,21,5,0.0
5867,27,4589.5,93122,379,36,1,0.0
5868,37,7592.59,91438,337,32,3,1.0
5869,21,8862.95,91154,337,29,5,0.0
5870,34,9692.02,95891,729,33,5,1.0
5871,33,6420.46,94781,508,9,2,1.0
5872,36,14375.42,95576,484,7,2,1.0
5873,29,12199.21,92328,570,20,2,0.0
5874,30,7179.73,92223,415,18,3,1.0
5875,24,7043.21,91020,749,22,4,0.0
5876,30,8246.94,93253,583,44,3,1.0
5877,18,8508.97,93599,568,30,4,1.0
5878,21,8725.29,92706,599,3,4,0.0
5879,33,13149.47,94766,783,5,4,1.0
5880,44,4503.15,94722,692,6,3,1.0
5881,30,10256.01,90774,323,38,4,1.0
5882,23,2159.39,95670,480,31,5,0.0
5883,43,11899.55,91308,774,21,5,1.0
5884,24,9985.13,92818,465,34,3,0.0
5885,36,2958.01,93270,683,18,5,1.0
5886,34,12976.83,95609,613,25,5,1.0
5887,35,6994.95,94863,689,28,1,1.0
5888,29,11777.88,90127,440,22,1,0.0
5889,22,5790.37,94402,656,12,4,0.0
5890,31,5766.64,90044,388,26,2,1.0
5891,36,18511.37,91511,382,44,2,1.0
5892,28,17468.97,96002,377,43,2,0.0
5893,29,11818.62,91098,599,5,4,0.0
5894,37,9349.71,90537,543,33,4,1.0
5895,19,11471.31,91268,738,15,5,0.0
5896,25,8540.0,94273,557,15,3,0.0
5897,32,5572.75,95738,415,8,5,1.0
5898,33,8641.12,94155,551,8,3,1.0
5899,24,10811.86,92974,455,3,3,0.0
5900,26,4816.89,90045,803,41,1,0.0
5901,30,10963.14,94548,391,5,5,1.0
5902,26,8620.85,95284,523,21,3,0.0
5903,33,6393.66,93705,562,35,5,1.0
5904,40,7366.37,95954,729,34,3,1.0
5905,31,11524.84,95159,698,4,5,1.0
5906,43,14311.46,90573,483,26,4,1.0
5907,38,14033.08,93533,554,7,1,1.0
5908,35,17435.11,94536,807,45,4,1.0
5909,31,10166.44,93738,645,34,1,1.0
5910,28,11924.85,91183,485,12,3,0.0
5911,34,10253.85,91437,592,5,1,1.0
5912,38,7531.9,91947,665,10,4,1.0
5913,34,6303.75,91695,541,34,5,1.0
5914,44,17868.87,90245,436,34,5,1.0
5915,35,12385.84,95386,335,42,3,1.0
5916,29,7499.22,91853,769,9,1,0.0
5917,34,12571.63,91231,677,30,4,1.0
5918,32,12575.94,92264,622,29,3,1.0
5919,18,3791.33,91711,661,12,1,1.0
5920,28,1008.0,92313,636,9,2,0.0
5921,41,11039.76,94424,660,18,4,1.0
5922,41,5578.5,93671,693,15,1,1.0
5923,21,16023.31,91763,444,21,2,0.0
5924,25,12144.27,92717,582,28,2,0.0
5925,27,10866.19,91254,389,18,4,0.0
5926,20,11438.55,92062,646,8,1,0.0
5927,33,12435.08,91696,413,37,4,1.0
5928,26,12965.5,95888,438,41,4,0.0
5929,24,7150.07,95886,572,27,3,0.0
5930,28,6238.23,90307,836,2,5,0.0
5931,23,11179.45,93131,600,34,4,0.0
5932,44,17406.02,92176,514,37,3,1.0
5933,31,9809.74,93080,515,24,4,1.0
5934,40,5200.2,95328,739,15,2,1.0
5935,20,18209.98,95352,668,2,2,0.0
5936,28,10951.16,94519,705,40,5,0.0
5937,33,11620.5,90489,460,15,3,1.0
5938,33,12701.05,95449,709,22,3,1.0
5939,45,12179.34,92219,325,23,3,1.0
5940,24,7816.15,93919,623,38,4,0.0
5941,23,9670.1,94461,408,20,5,0.0
5942,23,9497.14,94147,437,7,1,0.0
5943,39,6650.96,90426,829,20,5,1.0
5944,25,7460.6,94060,523,4,2,0.0
5945,38,13889.24,90728,532,37,5,1.0
5946,35,12755.54,90041,519,36,3,1.0
5947,30,7875.53,90600,359,39,4,1.0
5948,33,9007.85,95129,359,5,4,1.0
5949,36,6209.37,93360,714,34,1,1.0
5950,32,15604.42,93069,778,26,4,1.0
5951,42,12467.39,93081,350,12,5,1.0
5952,36,5329.09,90581,794,45,3,1.0
5953,30,16063.05,94517,795,8,3,1.0
5954,36,18549.73,94618,407,5,4,1.0
5955,44,9510.91,95233,512,2,2,1.0
5956,26,8783.74,94569,588,40,4,0.0
5957,22,8309.02,91751,764,4,3,0.0
5958,41,10950.25,91321,804,16,4,1.0
5959,33,5790.7,90350,566,23,5,1.0
5960,28,12953.64,90413,617,24,3,0.0
5961,21,4743.32,94485,337,38,1,0.0
5962,29,8900.14,94428,815,31,1,0.0
5963,18,8672.87,92845,302,45,1,1.0
5964,42,5417.54,95025,671,35,4,1.0
5965,38,11012.87,92674,589,6,2,1.0
5966,23,13119.23,94842,451,17,5,0.0
5967,26,14199.76,92204,749,13,3,0.0
5968,24,13244.45,92625,481,4,2,0.0
5969,24,17790.77,90603,475,29,4,0.0
5970,33,13812.76,93397,843,27,5,1.0
5971,31,6706.63,95159,545,5,4,1.0
5972,21,11909.0,93227,371,13,3,0.0
5973,23,13834.49,92201,711,7,1,0.0
5974,22,11339.99,92238,442,36,4,0.0
5975,38,15455.46,91785,429,25,4,1.0
5976,20,10407.09,94740,559,5,3,0.0
5977,18,5507.66,95318,322,15,1,1.0
5978,22,9222.19,90354,607,16,2,0.0
5979,36,16967.98,93186,770,26,1,1.0
5980,30,17229.24,92456,649,9,5,1.0
5981,21,6263.37,94747,725,41,2,0.0
5982,35,10667.37,92350,530,27,5,1.0
5983,31,3445.9,94887,537,16,5,1.0
5984,22,12408.98,92788,438,35,1,0.0
5985,38,10771.84,94765,473,21,5,1.0
5986,33,14468.41,95203,834,22,5,1.0
5987,20,13579.05,91061,841,19,4,0.0
5988,30,14883.07,94273,436,19,2,1.0
5989,28,3759.5,92115,403,18,5,0.0
5990,29,13010.85,92942,388,22,5,0.0
5991,42,12357.33,91698,707,37,4,1.0
5992,27,9894.09,93264,547,29,5,0.0
5993,23,9936.38,91326,649,6,3,0.0
5994,28,13351.65,90766,711,30,1,0.0
5995,27,6411.36,92854,510,16,5,0.0
5996,28,11445.2,94270,301,36,5,0.0
5997,30,5421.43,90581,612,27,1,1.0
5998,31,12893.35,90470,588,45,1,1.0
5999,21,11889.9,94662,644,31,3,0.0
6000,31,4483.13,94961,591,45,4,1.0
6001,27,12818.59,91169,592,37,3,0.0
6002,35,11321.85,94894,432,32,5,1.0
6003,39,17289.15,92391,334,25,1,1.0
6004,21,12841.67,94483,730,21,5,0.0
6005,35,8728.59,92029,757,23,1,1.0
6006,33,5411.76,94901,441,6,1,1.0
6007,36,6525.82,94762,830,45,1,1.0
6008,35,8427.25,92768,434,8,3,1.0
6009,30,14064.19,90506,549,7,3,1.0
6010,21,16349.83,92217,784,19,2,0.0
6011,42,12828.58,92039,359,19,1,1.0
6012,28,10909.1,91606,342,28,3,0.0
6013,28,12502.46,92990,807,11,1,0.0
6014,30,11403.96,95489,833,10,4,1.0
6015,39,16070.76,92546,512,19,3,1.0
6016,35,6630.9,94600,487,29,2,1.0
6017,31,13165.17,94421,523,41,4,1.0
6018,28,17124.4,93141,850,35,3,0.0
6019,34,9397.52,95895,558,14,5,1.0
6020,25,2203.42,91188,573,21,3,0.0
6021,24,4149.29,90713,349,22,5,0.0
6022,42,14783.27,90659,659,45,5,1.0
6023,33,5546.99,95795,640,26,2,1.0
6024,42,12401.27,93691,481,17,3,1.0
6025,26,16057.57,93152,850,2,4,0.0
6026,34,12107.01,95692,717,30,5,1.0
6027,32,8490.87,94493,422,35,4,1.0
6028,36,10024.43,95876,327,7,3,1.0
6029,22,5474.63,94136,540,4,5,0.0
6030,39,10765.28,95440,405,23,2,1.0
6031,40,9419.05,94465,424,21,4,1.0
6032,36,8902.23,90467,325,3,3,1.0
6033,26,14866.56,94889,829,34,1,0.0
6034,24,12470.27,95810,397,8,5,0.0
6035,24,1703.93,94047,726,19,2,0.0
6036,45,5759.39,93910,530,16,4,1.0
6037,37,11436.21,92903,372,34,5,1.0
6038,29,15214.31,92121,774,38,4,0.0
6039,24,10278.03,91880,535,28,4,0.0
6040,26,8696.56,95630,328,9,5,0.0
6041,29,3956.12,93620,310,36,5,0.0
6042,36,14468.3,93105,736,38,2,1.0
6043,45,9817.94,94857,684,44,4,1.0
6044,28,11700.97,94980,425,20,1,0.0
6045,21,10643.13,90701,639,4,2,0.0
6046,29,6270.89,91044,339,36,1,0.0
6047,21,10337.15,90311,591,2,2,0.0
6048,20,5551.3,91404,727,16,3,0.0
6049,27,7328.34,90491,581,7,4,0.0
6050,43,11702.35,90071,823,29,1,1.0
6051,33,10356.64,95198,762,14,5,1.0
6052,23,12606.34,91533,713,1,1,0.0
6053,30,8342.76,92861,332,31,3,1.0
6054,25,7310.34,94337,842,22,5,0.0
6055,24,8613.42,95387,650,9,1,0.0
6056,33,2619.5,94425,429,38,2,1.0
6057,38,11568.77,91505,724,18,2,1.0
6058,21,11915.29,95666,373,16,3,0.0
6059,36,13035.48,95938,556,19,5,1.0
6060,21,10305.95,93267,348,13,2,0.0
6061,40,7648.25,94018,694,18,1,1.0
6062,22,12627.77,91930,393,14,1,0.0
6063,43,17301.32,91510,745,5,5,1.0
6064,23,7928.55,90825,718,4,1,0.0
6065,22,6941.66,95398,472,16,1,0.0
6066,34,5817.06,94327,779,41,1,1.0
6067,30,8294.76,94759,378,26,5,1.0
6068,20,12864.26,91095,723,9,2,0.0
6069,25,16807.62,94384,491,13,2,0.0
6070,27,10862.14,90171,722,11,2,0.0
6071,29,6939.64,93207,671,38,5,0.0
6072,25,8256.93,92892,572,29,1,0.0
6073,20,10286.46,91850,412,37,4,0.0
6074,26,11503.56,91401,710,3,1,0.0
6075,32,11662.16,92255,404,9,5,1.0
6076,19,10815.15,94482,809,13,1,0.0
6077,39,9459.95,90478,835,3,5,1.0
6078,33,9363.77,91877,443,14,3,1.0
6079,33,12081.56,90461,659,3,5,1.0
6080,33,11835.09,91875,607,19,1,1.0
6081,44,6240.52,94546,349,28,1,1.0
6082,20,7328.09,91803,409,17,5,0.0
6083,37,12570.33,94601,440,22,2,1.0
6084,30,9565.18,96151,380,36,5,1.0
6085,31,7409.05,96096,382,13,4,1.0
6086,30,8264.32,96040,821,31,4,1.0
6087,27,6793.92,92825,364,10,2,0.0
6088,32,7608.62,94957,610,27,2,1.0
6089,42,5646.83,92726,633,45,4,1.0
6090,24,1769.14,92550,802,8,2,0.0
6091,40,4906.67,94754,796,10,5,1.0
6092,20,12104.31,95843,578,35,1,0.0
6093,36,6530.62,92699,549,11,2,1.0
6094,37,6481.47,90711,655,15,5,1.0
6095,33,2573.04,90709,519,38,5,1.0
6096,20,11538.02,94230,372,21,2,0.0
6097,20,19751.63,94985,417,37,2,0.0
6098,31,6979.84,92408,599,28,1,1.0
6099,18,3468.99,92187,368,16,2,1.0
6100,26,13245.24,95130,788,33,3,0.0
6101,34,9197.24,96063,598,21,3,1.0
6102,41,11094.81,94930,717,7,1,1.0
6103,38,5683.93,90041,577,45,4,1.0
6104,28,6349.49,90152,575,3,2,0.0
6105,45,2073.03,94811,409,20,2,1.0
6106,25,12450.63,94957,699,31,5,0.0
6107,35,7140.76,94465,793,42,3,1.0
6108,45,15037.46,93860,538,36,5,1.0
6109,43,11822.25,90125,665,33,3,1.0
6110,44,2831.65,93893,435,24,1,1.0
6111,21,4830.94,95656,300,22,2,0.0
6112,20,10104.55,90932,730,25,4,0.0
6113,25,14122.0,92853,320,8,4,0.0
6114,25,8036.68,91423,387,36,3,0.0
6115,26,15829.71,93049,614,26,2,0.0
6116,37,14098.42,93265,569,36,2,1.0
6117,28,7189.15,90752,371,23,5,0.0
6118,32,9789.47,90779,659,37,2,1.0
6119,24,8092.49,92509,464,25,3,0.0
6120,31,10292.95,92360,567,12,4,1.0
6121,38,9003.44,95949,627,10,4,1.0
6122,28,8948.34,95266,484,38,4,0.0
6123,29,6324.4,93643,425,21,5,0.0
6124,37,9476.72,93418,649,23,1,1.0
6125,20,13508.03,91489,734,44,5,0.0
6126,37,12687.2,93595,773,45,3,1.0
6127,18,14071.52,90995,378,28,1,1.0
6128,36,10413.97,92416,647,2,2,1.0
6129,36,13656.77,94415,850,21,1,1.0
6130,33,11608.92,95702,380,39,5,1.0
6131,27,8019.65,94006,442,44,1,0.0
6132,42,7177.69,95175,669,2,3,1.0
6133,34,14883.44,95229,674,34,5,1.0
6134,30,6094.77,92136,651,1,2,1.0
6135,34,16975.61,94831,667,27,1,1.0
6136,35,6869.84,95472,688,12,3,1.0
6137,20,14609.29,91572,835,20,4,0.0
6138,29,10539.35,94353,815,45,1,0.0
6139,24,4454.03,94839,661,18,3,0.0
6140,20,13739.49,94423,358,1,4,0.0
6141,44,7903.13,94395,781,39,1,1.0
6142,30,9279.1,93329,607,32,2,1.0
6143,24,11937.48,95382,335,14,5,0.0
6144,19,9686.79,94925,574,27,3,0.0
6145,24,15448.32,94000,603,41,5,0.0
6146,27,12302.88,95014,583,5,4,0.0
6147,34,3979.58,92749,585,2,4,1.0
6148,23,9681.83,94833,388,11,2,0.0
6149,24,7148.67,91089,614,17,1,0.0
6150,41,10759.26,92318,771,8,1,1.0
6151,44,10620.26,92973,843,21,3,1.0
6152,25,16157.87,94662,514,21,2,0.0
6153,20,8717.93,93188,653,16,4,0.0
6154,26,6836.98,94490,752,12,5,0.0
6155,25,10844.28,94146,595,24,4,0.0
6156,37,5861.99,94135,401,9,5,1.0
6157,34,18197.61,95342,455,15,3,1.0
6158,45,10772.94,90466,726,14,2,1.0
6159,25,9391.4,93843,410,39,1,0.0
6160,40,7071.6,94597,777,27,1,1.0
6161,28,8183.09,91514,314,25,3,0.0
6162,21,10018.58,93872,642,14,2,0.0
6163,28,12624.91,94182,567,21,3,0.0
6164,32,8118.14,93565,470,13,3,1.0
6165,41,6219.61,94278,827,11,3,1.0
6166,36,8633.28,93041,636,43,1,1.0
6167,31,9136.84,93370,357,30,5,1.0
6168,24,10739.61,92589,727,20,5,0.0
6169,31,11199.28,91164,420,28,3,1.0
6170,40,11509.53,91932,603,5,5,1.0
6171,25,5451.43,93542,638,36,4,0.0
6172,22,12987.65,92250,781,1,5,0.0
6173,25,2612.68,93643,474,4,4,0.0
6174,38,9394.68,92851,617,36,3,1.0
6175,33,7065.89,91686,331,24,5,1.0
6176,38,3886.54,91759,736,12,4,1.0
6177,33,10016.25,94805,553,10,1,1.0
6178,30,7353.18,92815,306,37,1,1.0
6179,28,4715.03,92447,364,8,4,0.0
6180,26,8892.07,93067,720,37,3,0.0
6181,25,13375.82,90915,564,6,2,0.0
6182,35,11175.71,94026,784,35,3,1.0
6183,40,8159.26,91180,510,29,4,1.0
6184,34,13621.13,92205,707,44,4,1.0
6185,44,17482.22,94982,543,18,1,1.0
6186,33,14008.73,90812,462,2,2,1.0
6187,30,9341.71,95022,438,32,5,1.0
6188,31,9300.84,90862,649,7,5,1.0
6189,33,9394.32,90129,444,45,1,1.0
6190,32,13845.5,91449,727,37,1,1.0
6191,33,13367.18,95264,715,45,3,1.0
6192,37,8523.77,94485,645,39,4,1.0
6193,20,6524.26,90013,546,3,3,0.0
6194,26,9495.45,90869,385,25,3,0.0
6195,29,8905.17,91752,822,20,4,0.0
6196,41,6758.84,91175,422,33,2,1.0
6197,44,5143.0,93677,329,27,3,1.0
6198,23,7609.82,92041,780,21,2,0.0
6199,32,8285.07,93933,363,36,3,1.0
6200,21,3831.47,94581,575,2,3,0.0
6201,41,19021.44,91657,817,1,5,1.0
6202,30,10736.82,92041,610,13,3,1.0
6203,42,14172.83,90959,787,11,5,1.0
6204,40,9825.82,95068,757,38,3,1.0
6205,41,8533.75,92473,782,4,2,1.0
6206,35,9430.7,92308,481,40,2,1.0
6207,41,13869.78,90612,460,9,5,1.0
6208,24,12251.81,91391,340,45,1,0.0
6209,21,9425.82,93348,540,27,3,0.0
6210,25,11021.6,92650,763,10,2,0.0
6211,37,8021.85,95925,340,22,2,1.0
6212,26,7439.17,95218,554,33,3,0.0
6213,27,11740.72,93910,370,38,5,0.0
6214,33,6947.11,91447,397,25,2,1.0
6215,21,12944.75,92202,542,28,3,0.0
6216,41,9855.82,94544,836,18,1,1.0
6217,34,13799.57,91450,595,35,1,1.0
6218,22,9225.1,91575,390,15,2,0.0
6219,39,10197.67,94199,400,20,3,1.0
6220,28,8410.0,95581,394,28,4,0.0
6221,28,11242.28,95951,440,31,2,0.0
6222,32,12412.32,92916,345,22,3,1.0
6223,38,8940.97,94637,628,13,2,1.0
6224,38,7953.45,93449,377,41,5,1.0
6225,31,9165.79,96132,758,36,5,1.0
6226,32,6890.58,92233,774,22,3,1.0
6227,44,5852.25,90885,687,15,5,1.0
6228,44,4010.46,91587,475,7,1,1.0
6229,31,17112.62,96024,347,13,2,1.0
6230,34,3551.94,90313,732,32,1,1.0
6231,26,7684.29,93750,774,15,2,0.0
6232,35,12395.62,91171,794,35,1,1.0
6233,32,9004.91,91998,301,12,4,1.0
6234,25,6464.92,92746,661,40,2,0.0
6235,34,9994.93,91222,313,7,3,1.0
6236,34,11886.22,95540,609,26,1,1.0
6237,23,12967.33,92984,333,35,1,0.0
6238,25,13352.52,93725,850,1,2,0.0
6239,33,10691.39,93669,583,15,3,1.0
6240,43,7619.16,95285,561,12,3,1.0
6241,31,11339.73,93150,457,33,4,1.0
6242,35,4893.99,91721,620,32,5,1.0
6243,38,13892.55,95102,543,42,4,1.0
6244,36,14226.71,91680,691,21,3,1.0
6245,29,10200.71,94932,760,6,3,0.0
6246,23,4551.46,93515,411,26,5,0.0
6247,28,8660.33,95676,740,4,2,0.0
6248,40,5482.01,95583,646,10,4,1.0
6249,35,6689.04,96112,388,30,4,1.0
6250,31,12694.32,93266,698,1,5,1.0
6251,23,10212.68,94542,634,13,5,0.0
6252,33,9502.62,94504,502,5,4,1.0
6253,30,4626.73,94789,549,28,3,1.0
6254,18,11823.34,94900,774,28,5,1.0
6255,24,14777.3,90328,667,43,5,0.0
6256,37,11958.68,93749,675,16,2,1.0
6257,41,8306.89,93242,392,45,4,1.0
6258,21,13425.47,93400,845,39,2,0.0
6259,28,10510.09,95005,392,22,2,0.0
6260,38,10723.94,95603,333,2,2,1.0
6261,30,12089.62,96003,676,36,5,1.0
6262,34,10562.11,90129,324,3,3,1.0
6263,32,9511.22,95022,593,9,4,1.0
6264,30,10500.89,95466,575,31,2,1.0
6265,23,14203.8,90761,395,2,5,0.0
6266,25,8261.81,93640,606,19,2,0.0
6267,24,9553.37,91201,526,16,5,0.0
6268,39,13472.1,92603,420,1,2,1.0
6269,21,14698.78,92664,455,15,3,0.0
6270,28,13467.14,92303,769,25,4,0.0
6271,37,10871.91,90390,420,45,4,1.0
6272,19,13718.62,95117,629,40,2,0.0
6273,23,5345.67,92413,792,28,3,0.0
6274,38,5219.47,95081,820,4,3,1.0
6275,21,16533.47,94374,416,20,1,0.0
6276,19,11484.3,94832,754,23,5,0.0
6277,32,6262.24,91106,771,36,5,1.0
6278,27,11725.75,90033,660,2,4,0.0
6279,31,4995.81,94605,446,35,2,1.0
6280,29,13091.95,90687,745,36,5,0.0
6281,26,7398.62,91246,430,4,3,0.0
6282,31,10401.11,90082,525,26,1,1.0
6283,23,9381.49,95230,311,2,4,0.0
6284,22,17837.97,91000,818,2,3,0.0
6285,37,5008.05,90824,772,40,3,1.0
6286,42,12734.47,95905,423,35,5,1.0
6287,22,8810.03,94290,314,34,4,0.0
6288,36,18908.03,90844,622,21,4,1.0
6289,30,8068.45,95288,804,18,4,1.0
6290,39,9300.76,93506,843,44,4,1.0
6291,26,8124.3,90333,842,41,3,0.0
6292,40,4310.28,92618,328,12,5,1.0
6293,35,9979.68,93069,522,44,5,1.0
6294,41,12359.91,96122,773,1,2,1.0
6295,33,4757.53,90298,651,38,3,1.0
6296,19,9423.26,90793,309,44,4,0.0
6297,27,5073.87,90599,459,44,1,0.0
6298,25,9898.03,94769,810,32,5,0.0
6299,18,9149.79,95259,585,4,3,1.0
6300,21,12124.26,94399,716,15,4,0.0
6301,24,10430.16,95548,821,7,1,0.0
6302,39,14100.31,93309,644,5,5,1.0
6303,32,7127.25,90583,583,23,5,1.0
6304,22,13233.89,93555,578,40,1,0.0
6305,34,11431.21,94785,655,37,4,1.0
6306,26,3835.06,90193,778,10,5,0.0
6307,38,3217.85,94461,356,37,5,1.0
6308,31,12864.35,94846,603,15,2,1.0
6309,30,19236.05,91722,690,38,1,1.0
6310,21,8895.7,94097,655,10,2,0.0
6311,25,2265.99,91296,654,35,2,0.0
6312,35,4600.68,94064,849,29,1,1.0
6313,32,14674.16,94876,506,40,4,1.0
6314,35,12101.34,93780,829,34,1,1.0
6315,31,7425.96,93564,558,6,2,1.0
6316,33,12480.28,95347,479,24,3,1.0
6317,29,10087.03,94243,812,23,3,0.0
6318,20,14792.13,95789,571,12,5,0.0
6319,40,2645.07,96111,662,44,1,1.0
6320,45,10276.23,93765,759,39,2,1.0
6321,28,9183.09,91187,826,4,4,0.0
6322,42,10255.92,93410,546,5,1,1.0
6323,37,11665.18,95327,632,34,1,1.0
6324,27,11961.5,90228,548,40,5,0.0
6325,41,13757.52,93922,664,15,3,1.0
6326,27,11601.09,93407,355,30,5,0.0
6327,30,3498.74,92954,773,45,1,1.0
6328,32,8887.49,92188,661,34,5,1.0
6329,29,6104.12,92933,637,29,3,0.0
6330,33,14530.1,94664,447,36,5,1.0
6331,32,8629.25,94403,637,34,2,1.0
6332,29,11141.98,95256,488,7,5,0.0
6333,24,8150.19,93038,720,42,3,0.0
6334,35,9455.25,95988,388,44,3,1.0
6335,24,3134.49,96031,548,14,2,0.0
6336,23,8955.46,96146,332,33,3,0.0
6337,28,6450.69,94406,792,13,3,0.0
6338,25,12487.71,94682,765,11,3,0.0
6339,28,15674.16,90723,550,2,3,0.0
6340,31,10520.23,91816,733,44,4,1.0
6341,24,11954.77,92010,552,13,4,0.0
6342,40,5156.49,95904,834,6,5,1.0
6343,30,11158.75,90043,570,18,3,1.0
6344,28,8403.37,93903,753,18,4,0.0
6345,30,11297.08,94233,425,31,1,1.0
6346,29,9244.26,95947,579,36,4,0.0
6347,37,8280.8,94866,376,10,4,1.0
6348,39,12775.72,91710,805,8,4,1.0
6349,23,16844.63,91688,640,23,4,0.0
6350,21,9661.37,96127,724,22,2,0.0
6351,20,14184.36,95467,367,34,5,0.0
6352,24,4867.08,95968,840,41,1,0.0
6353,30,7243.17,93589,652,31,3,1.0
6354,25,4164.23,92663,697,24,2,0.0
6355,30,5478.85,93719,441,43,4,1.0
6356,39,6819.72,93094,627,31,3,1.0
6357,25,6233.43,94438,485,18,3,0.0
6358,41,12255.94,93398,638,28,5,1.0
6359,25,13863.89,91074,379,36,4,0.0
6360,23,4424.99,92794,577,31,3,0.0
6361,30,8081.57,95413,706,37,4,1.0
6362,35,4340.33,95803,540,16,3,1.0
6363,30,6882.77,95745,583,9,2,1.0
6364,20,9184.79,93910,606,13,4,0.0
6365,37,13491.29,91482,758,16,5,1.0
6366,30,10598.9,94722,688,18,1,1.0
6367,30,6859.16,93536,696,22,5,1.0
6368,32,12603.79,90175,331,29,2,1.0
6369,42,16458.2,90299,774,6,5,1.0
6370,39,11023.13,92904,629,44,3,1.0
6371,33,1922.29,94038,631,43,5,1.0
6372,28,8816.61,92528,475,18,2,0.0
6373,23,11213.29,90508,672,14,5,0.0
6374,30,16380.5,94617,330,8,1,1.0
6375,44,8851.41,90365,582,16,1,1.0
6376,34,13197.4,94669,649,40,2,1.0
6377,32,9378.82,91531,805,17,1,1.0
6378,31,11247.81,93411,637,41,2,1.0
6379,39,5738.02,95887,726,13,2,1.0
6380,39,3426.81,92121,823,12,1,1.0
6381,33,7989.38,95398,794,25,1,1.0
6382,22,6634.25,90075,602,19,2,0.0
6383,21,1740.26,94886,584,4,5,0.0
6384,20,11324.93,93178,668,13,3,0.0
6385,36,10378.33,90205,351,4,3,1.0
6386,33,9161.72,93628,398,31,5,1.0
6387,45,14774.42,91046,747,35,2,1.0
6388,34,3395.92,92668,670,9,4,1.0
6389,24,6721.47,94389,334,12,4,0.0
6390,28,9477.46,94340,747,6,2,0.0
6391,27,12419.29,90658,672,29,3,0.0
6392,24,10741.66,95829,490,36,5,0.0
6393,35,13760.02,92509,418,40,1,1.0
6394,30,3586.28,95976,353,2,5,1.0
6395,25,11301.67,93095,763,25,1,0.0
6396,19,9810.11,93698,378,7,5,0.0
6397,37,11136.7,91621,828,36,3,1.0
6398,30,8038.84,92141,633,9,2,1.0
6399,37,7354.69,90655,629,10,5,1.0
6400,22,14209.9,94926,657,30,5,0.0
